Configuración del modelo;Hash;R²;MAE;RMSE;Acc.;F1;ROC-AUC;IRB Regr.;IRB Clas.;IRB Total
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 12456;94d3f312;0,9919;0,3648;0,9256;0,9831;0,9836;0,9828;5,0599;1,8723;3,3067
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1245;957f5377;0,9918;0,3657;0,9265;0,9831;0,9836;0,9828;5,0507;1,8723;3,3026
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1256;9ba30ddd;0,9918;0,3667;0,9282;0,9831;0,9836;0,9828;5,0393;1,8723;3,2974
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 125;33cb308e;0,9918;0,3691;0,9289;0,9831;0,9836;0,9828;5,019;1,8723;3,2883
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1245;386a0828;0,9915;0,3911;0,946;0,9831;0,9836;0,9828;4,822;1,8723;3,1997
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 12356;c2e750be;0,9916;0,3941;0,9394;0,9831;0,9836;0,9828;4,8123;1,8723;3,1953
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1235;6e7dccff;0,9916;0,3941;0,9396;0,9831;0,9836;0,9828;4,8114;1,8723;3,1949
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1256;26b9b12e;0,9913;0,3896;0,9589;0,9831;0,9836;0,9828;4,8112;1,8723;3,1948
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 12345;3c8cd30f;0,9918;0,402;0,9294;0,9831;0,9836;0,9828;4,7744;1,8723;3,1782
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 12;0fcb7666;0,9914;0,3954;0,9509;0,9661;0,9677;0,9655;4,7827;1,8405;3,1644
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 123456;3485dd07;0,9917;0,4068;0,9339;0,9831;0,9836;0,9828;4,7344;1,8723;3,1602
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 123;f358d5c7;0,9917;0,4021;0,9359;0,9661;0,9677;0,9655;4,7626;1,8405;3,1554
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 12345;adfdc98c;0,9917;0,4103;0,9347;0,9831;0,9836;0,9828;4,7106;1,8723;3,1495
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1236;8c20966d;0,9912;0,402;0,9623;0,9661;0,9677;0,9655;4,7185;1,8405;3,1356
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 123;c47ed3ae;0,991;0,4075;0,9745;0,9661;0,9677;0,9655;4,6619;1,8405;3,1101
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1236;62e5a060;0,9913;0,423;0,957;0,9831;0,9836;0,9828;4,5916;1,8723;3,096
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 124;97075c0d;0,9915;0,426;0,9451;0,9661;0,9677;0,9655;4,5938;1,8405;3,0795
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 126;5bb27839;0,9913;0,4225;0,9583;0,9661;0,9677;0,9655;4,5925;1,8405;3,0789
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 123;7a9f0864;0,9913;0,4299;0,9585;0,9831;0,9836;0,9828;4,5475;1,8723;3,0761
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1236;8aeb0c76;0,9915;0,4304;0,9434;0,9661;0,9677;0,9655;4,5703;1,8405;3,0689
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 12346;a618a07f;0,9912;0,4322;0,9616;0,9831;0,9836;0,9828;4,5292;1,8723;3,0679
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1234;4df7854a;0,9912;0,4399;0,9638;0,9831;0,9836;0,9828;4,4809;1,8723;3,0461
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 12346;f3d850f6;0,9911;0,4427;0,9693;0,9831;0,9836;0,9828;4,4562;1,8723;3,035
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1234;6286e18e;0,991;0,4412;0,9741;0,9661;0,9677;0,9655;4,4568;1,8405;3,0178
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1246;45a4c89d;0,9911;0,4451;0,9689;0,9661;0,9677;0,9655;4,4435;1,8405;3,0118
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 124;7a5df2ba;0,9914;0,4566;0,9538;0,9661;0,9677;0,9655;4,4066;1,8405;2,9952
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 1246;62942ed3;0,9917;0,4766;0,9327;0,9831;0,9836;0,9828;4,3418;1,8723;2,9836
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 124;3ea3dc85;0,9917;0,4771;0,9339;0,9831;0,9836;0,9828;4,3374;1,8723;2,9816
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 125;957824f0;0,9904;0,4492;1,0047;0,9661;0,9677;0,9655;4,3646;1,8405;2,9763
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 125;fab8c526;0,991;0,4607;0,975;0,9661;0,9677;0,9655;4,3501;1,8405;2,9698
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 12346;3d4dc439;0,991;0,4692;0,9711;0,9661;0,9677;0,9655;4,3134;1,8405;2,9533
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1234;7b03bb87;0,991;0,4814;0,974;0,9661;0,9677;0,9655;4,2495;1,8405;2,9245
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 123456;d9e56d7f;0,9911;0,4974;0,9683;0,9831;0,9836;0,9828;4,1856;1,8723;2,9133
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 12;e92a7b89;0,9909;0,4966;0,9788;0,9831;0,9836;0,9828;4,1718;1,8723;2,9071
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) + 126;e994143d;0,9909;0,4982;0,9772;0,9831;0,9836;0,9828;4,1676;1,8723;2,9051
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 1235;be64594a;0,9906;0,4948;0,9946;0,9661;0,9677;0,9655;4,1553;1,8405;2,8821
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 12356;36b07e0b;0,9907;0,5013;0,9878;0,9661;0,9677;0,9655;4,1368;1,8405;2,8738
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 123456;282b295a;0,9908;0,5164;0,9825;0,9831;0,9836;0,9828;4,0813;1,8723;2,8664
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 12;eebd0fbd;0,9908;0,509;0,9811;0,9661;0,9677;0,9655;4,1146;1,8405;2,8638
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 126;1a82ad8d;0,9908;0,5102;0,9829;0,9661;0,9677;0,9655;4,1064;1,8405;2,8601
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 12345;51049ed1;0,9908;0,5194;0,9838;0,9831;0,9836;0,9828;4,0672;1,8723;2,86
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1256;a73cd91b;0,9906;0,513;0,9969;0,9661;0,9677;0,9655;4,0729;1,8405;2,8451
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 12356;2f6bcda9;0,9903;0,5234;1,0105;0,9661;0,9677;0,9655;4,0098;1,8405;2,8166
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1245;72c3e404;0,9905;0,5335;0,9985;0,9661;0,9677;0,9655;3,9883;1,8405;2,807
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (MinMax) + 12456;b03156bc;0,9902;0,5408;1,0169;0,9661;0,9677;0,9655;3,9327;1,8405;2,782
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 12456;32807c1c;0,9903;0,5613;1,0093;0,9661;0,9677;0,9655;3,8702;1,8405;2,7538
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1235;0624a31a;0,9899;0,554;1,0319;0,9661;0,9677;0,9655;3,8626;1,8405;2,7504
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1246;77fb1ad4;0,9929;0,6361;0,8616;0,9492;0,9492;0,9494;3,9002;1,8077;2,7494
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (Log) (Standard) + 1246;77c93259;0,9901;0,5675;1,0226;0,9661;0,9677;0,9655;3,8289;1,8405;2,7352
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 12;c77dc75f;0,9922;0,6411;0,9072;0,9492;0,9492;0,9494;3,7974;1,8077;2,7031
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1256;feb15494;0,9924;0,6509;0,8937;0,9492;0,9492;0,9494;3,7974;1,8077;2,7031
SARIMAXv2.4 (3, 0, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 12456;c123a6d3;0,9923;0,6476;0,8988;0,9492;0,9492;0,9494;3,7962;1,8077;2,7025
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 126;bc388d4b;0,9922;0,6423;0,9072;0,9492;0,9492;0,9494;3,7943;1,8077;2,7017
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 12356;d5e760d7;0,9921;0,6411;0,9094;0,9492;0,9492;0,9494;3,7935;1,8077;2,7013
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1235;51e7a28b;0,9921;0,641;0,9099;0,9492;0,9492;0,9494;3,793;1,8077;2,7011
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1245;929c5756;0,9924;0,6525;0,8944;0,9492;0,9492;0,9494;3,7917;1,8077;2,7005
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1236;94850b90;0,9921;0,6448;0,9104;0,9492;0,9492;0,9494;3,782;1,8077;2,6962
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 125;625968ba;0,9924;0,655;0,8964;0,9492;0,9492;0,9494;3,7815;1,8077;2,6959
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 123;5952c32e;0,9921;0,6452;0,9108;0,9492;0,9492;0,9494;3,7801;1,8077;2,6953
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 12345;042c8e10;0,9923;0,6571;0,8981;0,9492;0,9492;0,9494;3,773;1,8077;2,6921
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 124;d4cef812;0,9925;0,6665;0,8884;0,9492;0,9492;0,9494;3,7681;1,8077;2,6899
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1256;6c7c89dd;0,992;0,649;0,9148;0,9492;0,9492;0,9494;3,7629;1,8077;2,6876
SARIMAXv2.4 (3, 0, 0)(1, 0, 1, 5) (YeoJohnson) (MinMax) + 1235;b17faaec;0,9922;0,6574;0,904;0,9492;0,9492;0,9494;3,7612;1,8077;2,6868
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 125;a2daedc1;0,992;0,6496;0,9152;0,9492;0,9492;0,9494;3,7605;1,8077;2,6865
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 126;a99102dc;0,9924;0,6695;0,8921;0,9492;0,9492;0,9494;3,7535;1,8077;2,6833
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 12356;e314004f;0,9922;0,6618;0,9074;0,9492;0,9492;0,9494;3,7436;1,8077;2,6789
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1235;a34080d8;0,9918;0,6472;0,9299;0,9492;0,9492;0,9494;3,7403;1,8077;2,6774
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 12;f41e77b4;0,9923;0,6735;0,8977;0,9492;0,9492;0,9494;3,7332;1,8077;2,6742
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 123;4a5c3e82;0,9919;0,6498;0,9239;0,9322;0,9333;0,9322;3,7444;1,776;2,6617
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1236;fa349ff1;0,9919;0,6495;0,9244;0,9322;0,9333;0,9322;3,744;1,776;2,6616
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 12;6e4bb0e9;0,9919;0,6518;0,9218;0,9322;0,9333;0,9322;3,7428;1,776;2,661
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 126;a64fc80a;0,9919;0,6521;0,9227;0,9322;0,9333;0,9322;3,7405;1,776;2,66
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 12356;8d1c50ad;0,9918;0,6515;0,9295;0,9322;0,9333;0,9322;3,7297;1,776;2,6552
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 124;430e0a8c;0,9919;0,6577;0,9213;0,9322;0,9333;0,9322;3,7285;1,776;2,6546
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1246;dc474ad3;0,9919;0,6597;0,9223;0,9322;0,9333;0,9322;3,7217;1,776;2,6515
SARIMAXv2.4 (3, 0, 1)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 123456;f6a34575;0,992;0,6835;0,9166;0,9492;0,9492;0,9494;3,6741;1,8077;2,6476
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 12456;be0c187c;0,9917;0,6736;0,9334;0,9492;0,9492;0,9494;3,6677;1,8077;2,6447
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 123456;6ee5b1c8;0,9917;0,6749;0,9323;0,9492;0,9492;0,9494;3,6666;1,8077;2,6442
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1245;2361be08;0,9917;0,6741;0,9339;0,9492;0,9492;0,9494;3,6657;1,8077;2,6438
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 12345;866ddf0c;0,9917;0,6755;0,9331;0,9492;0,9492;0,9494;3,6637;1,8077;2,6429
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1256;c94b5526;0,9917;0,6637;0,9334;0,9322;0,9333;0,9322;3,692;1,776;2,6382
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 125;afe5a848;0,9917;0,6655;0,9352;0,9322;0,9333;0,9322;3,6843;1,776;2,6347
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1234;c8742560;0,9914;0,6772;0,9494;0,9492;0,9492;0,9494;3,6316;1,8077;2,6285
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1246;2fb8fbf3;0,9915;0,6654;0,9474;0,9322;0,9333;0,9322;3,6636;1,776;2,6254
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 12345;b7df979e;0,9916;0,672;0,9398;0,9322;0,9333;0,9322;3,6603;1,776;2,6239
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 1234;7eec91b3;0,9919;0,7049;0,9207;0,9492;0,9492;0,9494;3,618;1,8077;2,6224
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 124;907245c6;0,9914;0,6671;0,9493;0,9322;0,9333;0,9322;3,656;1,776;2,622
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 12346;f9e6d71b;0,9916;0,6769;0,9387;0,9322;0,9333;0,9322;3,6505;1,776;2,6195
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) + 1234;b47d2a65;0,9916;0,6771;0,9399;0,9322;0,9333;0,9322;3,6481;1,776;2,6184
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 123456;6e22a654;0,9915;0,6752;0,9444;0,9322;0,9333;0,9322;3,6448;1,776;2,6169
SARIMAXv2.4 (3, 0, 2)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 1236;d8d10341;0,9918;0,705;0,9288;0,9492;0,9492;0,9494;3,6034;1,8077;2,6158
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 12346;9214ec90;0,9914;0,681;0,9524;0,9322;0,9333;0,9322;3,6173;1,776;2,6046
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 123;a964756d;0,9917;0,7103;0,9366;0,9492;0,9492;0,9494;3,5779;1,8077;2,6043
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 1245;742d185c;0,9914;0,6843;0,9489;0,9322;0,9333;0,9322;3,6154;1,776;2,6037
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 12346;e7841947;0,9917;0,7168;0,9326;0,9492;0,9492;0,9494;3,5709;1,8077;2,6012
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 12456;f19b91a2;0,9913;0,6934;0,9551;0,9322;0,9333;0,9322;3,5839;1,776;2,5895
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 1245;af34d828;0,9839;0,895;1,3011;0,8814;0,8772;0,8822;2,8005;1,6765;2,1823
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 1245;2ea39270;0,9837;0,9041;1,3087;0,8814;0,8772;0,8822;2,7813;1,6765;2,1736
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 12456;e21619ac;0,9836;0,9018;1,3143;0,8814;0,8772;0,8822;2,7793;1,6765;2,1728
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 12456;fbca5117;0,9834;0,9103;1,3206;0,8814;0,8772;0,8822;2,7624;1,6765;2,1651
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 1245;9c992ea2;0,9833;0,9078;1,326;0,8814;0,8772;0,8822;2,761;1,6765;2,1645
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 123456;1dfcd7ed;0,9836;0,9161;1,3144;0,8814;0,8772;0,8822;2,7603;1,6765;2,1642
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 12345;c75d0f10;0,9837;0,9192;1,3108;0,8814;0,8772;0,8822;2,7595;1,6765;2,1638
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 125;c897adc3;0,9832;0,9192;1,3294;0,8814;0,8772;0,8822;2,7431;1,6765;2,1565
SARIMAXv2.4 (1, 0, 3)(0, 0, 2, 5) (MinMax) + 124;b4408488;0,9832;0,9239;1,3284;0,8814;0,8772;0,8822;2,7379;1,6765;2,1541
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 1256;45dafd73;0,9832;0,9257;1,3286;0,8814;0,8772;0,8822;2,7354;1,6765;2,153
SARIMAXv2.4 (0, 0, 1)(2, 0, 1, 5) (MinMax) + 126;6f3b9161;0,9831;0,924;1,3327;0,8814;0,8772;0,8822;2,734;1,6765;2,1524
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 1235;c372b78f;0,9832;0,9275;1,328;0,8814;0,8772;0,8822;2,7336;1,6765;2,1522
SARIMAXv2.4 (1, 0, 3)(2, 0, 0, 5) (MinMax) + 12;72cfcf1a;0,9832;0,9277;1,3279;0,8814;0,8772;0,8822;2,7334;1,6765;2,1521
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 12356;92549a7d;0,9831;0,9259;1,3326;0,8814;0,8772;0,8822;2,7317;1,6765;2,1513
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 12;d2889b11;0,9836;0,912;1,3138;0,8644;0,8621;0,8649;2,7662;1,6451;2,1496
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 125;4ad31e31;0,9836;0,9136;1,3137;0,8644;0,8621;0,8649;2,7642;1,6451;2,1487
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 124;31b79aff;0,9836;0,9157;1,313;0,8644;0,8621;0,8649;2,7621;1,6451;2,1478
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 123;d76828c2;0,9832;0,9352;1,3294;0,8814;0,8772;0,8822;2,7227;1,6765;2,1473
SARIMAXv2.4 (0, 0, 3)(0, 0, 2, 5) (MinMax) + 12346;c1e2611f;0,9832;0,9358;1,3299;0,8814;0,8772;0,8822;2,7215;1,6765;2,1467
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 1234;8f99b672;0,9833;0,9399;1,3255;0,8814;0,8772;0,8822;2,7202;1,6765;2,1462
SARIMAXv2.4 (3, 0, 1)(2, 0, 0, 5) (MinMax) + 1236;a9ee90d5;0,9831;0,9347;1,3333;0,8814;0,8772;0,8822;2,7199;1,6765;2,146
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 12345;b59de786;0,9839;0,9288;1,3003;0,8644;0,8621;0,8649;2,7567;1,6451;2,1453
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (MinMax) + 1256;762d894b;0,9828;0,9298;1,3435;0,8814;0,8772;0,8822;2,7172;1,6765;2,1448
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 1256;2a8312ae;0,9834;0,9174;1,32;0,8644;0,8621;0,8649;2,7537;1,6451;2,144
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 123456;a45661b4;0,9839;0,9315;1,3007;0,8644;0,8621;0,8649;2,7529;1,6451;2,1436
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 126;3fcd8713;0,9834;0,9188;1,3217;0,8644;0,8621;0,8649;2,7503;1,6451;2,1424
SARIMAXv2.4 (0, 0, 1)(2, 0, 0, 5) (MinMax) + 12456;1fda9871;0,9828;0,9352;1,3446;0,8814;0,8772;0,8822;2,7095;1,6765;2,1413
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 1246;2a05e515;0,9834;0,9205;1,3234;0,8644;0,8621;0,8649;2,7466;1,6451;2,1408
SARIMAXv2.4 (0, 0, 1)(0, 0, 2, 5) (MinMax) + 1246;1f95f871;0,9828;0,9363;1,3455;0,8814;0,8772;0,8822;2,7074;1,6765;2,1404
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 125;7c4cbc95;0,9834;0,9222;1,3233;0,8644;0,8621;0,8649;2,7445;1,6451;2,1398
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 123;1c74f33a;0,9835;0,9279;1,3182;0,8644;0,8621;0,8649;2,7417;1,6451;2,1386
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 1235;705756f1;0,9836;0,932;1,3154;0,8644;0,8621;0,8649;2,7391;1,6451;2,1374
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 124;367af79c;0,9833;0,927;1,3261;0,8644;0,8621;0,8649;2,736;1,6451;2,136
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 12;dedbbcd5;0,9833;0,9279;1,326;0,8644;0,8621;0,8649;2,7348;1,6451;2,1355
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 12356;f50b3743;0,9835;0,9384;1,3179;0,8644;0,8621;0,8649;2,7288;1,6451;2,1328
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 1236;ec65af6a;0,9834;0,9368;1,3205;0,8644;0,8621;0,8649;2,7284;1,6451;2,1326
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 12345;00cccfbb;0,9837;0,9438;1,3107;0,8644;0,8621;0,8649;2,7284;1,6451;2,1326
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 1234;42ab2a45;0,9835;0,941;1,3159;0,8644;0,8621;0,8649;2,7272;1,6451;2,1321
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) + 12346;00b5022e;0,9835;0,9438;1,3171;0,8644;0,8621;0,8649;2,7227;1,6451;2,13
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 123456;bd29a738;0,9836;0,9462;1,3143;0,8644;0,8621;0,8649;2,7224;1,6451;2,1299
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 1235;b7e04500;0,9833;0,9395;1,3236;0,8644;0,8621;0,8649;2,7223;1,6451;2,1298
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 126;3cc86b84;0,983;0,9327;1,337;0,8644;0,8621;0,8649;2,7193;1,6451;2,1285
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 1246;8b05fbfd;0,983;0,9332;1,3367;0,8644;0,8621;0,8649;2,7189;1,6451;2,1283
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 123;1fc519f4;0,9832;0,9379;1,3308;0,8644;0,8621;0,8649;2,718;1,6451;2,1279
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 12356;43f140bd;0,9832;0,948;1,3276;0,8644;0,8621;0,8649;2,7083;1,6451;2,1236
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 1236;48ac1a89;0,9831;0,9443;1,3343;0,8644;0,8621;0,8649;2,7071;1,6451;2,123
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 1234;81bff672;0,9831;0,9548;1,3328;0,8644;0,8621;0,8649;2,6957;1,6451;2,1179
SARIMAXv2.4 (3, 0, 0)(2, 0, 0, 5) (Standard) + 12346;31882230;0,9831;0,9566;1,3347;0,8644;0,8621;0,8649;2,6918;1,6451;2,1161
SARIMAXv2.4 (0, 0, 0)(2, 0, 0, 5) (Standard) + 13456;b5ed0471;0,9823;0,9831;1,365;0,8814;0,8772;0,8822;2,6352;1,6765;2,1079
