Configuración del modelo;Hash;R²;MAE;RMSE;Acc.;F1;ROC-AUC;IRB Regr.;IRB Clas.;IRB Total
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 23;97472879;0,7206;3,7547;5,4208;0,4237;0,4688;0,4224;0,8693;0,8334;0,8495
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 3456;8a369c03;0,6375;4,3803;6,1751;0,4746;0,5079;0,4736;0,7591;0,9233;0,8494
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 3456;05ccd7b8;0,6375;4,3804;6,1751;0,4746;0,5079;0,4736;0,7591;0,9233;0,8494
SARIMAXv2.4 (1, 1, 2)(1, 0, 0, 5) + 356;10bf53d6;0,7216;3,927;5,4113;0,4237;0,4848;0,4218;0,8574;0,8428;0,8493
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 23;7e138df1;0,7197;3,7625;5,4303;0,4237;0,4688;0,4224;0,8678;0,8334;0,8489
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 236;4ec39d37;0,7193;3,767;5,4339;0,4237;0,4688;0,4224;0,8671;0,8334;0,8486
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 236;d47cdf3b;0,7193;3,7673;5,4341;0,4237;0,4688;0,4224;0,8671;0,8334;0,8485
SARIMAXv2.4 (1, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 24;2f77c66b;0,6631;4,3049;5,9525;0,4655;0,4918;0,4643;0,7832;0,9017;0,8484
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 23;34464362;0,7189;3,7662;5,4382;0,4237;0,4688;0,4224;0,8668;0,8334;0,8484
SARIMAXv2.4 (1, 1, 0)(0, 0, 2, 5) (MinMax) + 234;01dc888e;0,7111;4,1604;5,5128;0,4407;0,4762;0,4397;0,8322;0,8601;0,8475
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 2346;738ef14e;0,6581;4,2803;5,9965;0,4655;0,4918;0,4643;0,7807;0,9017;0,8472
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 2456;93c2a4ce;0,723;3,8612;5,3979;0,4237;0,4688;0,4224;0,8634;0,8334;0,8469
SARIMAXv2.4 (1, 1, 0)(0, 0, 2, 5) (MinMax) + 2346;39aa7937;0,7101;4,17;5,5223;0,4407;0,4762;0,4397;0,8307;0,8601;0,8469
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 2456;4c48272f;0,723;3,8616;5,3974;0,4237;0,4688;0,4224;0,8634;0,8334;0,8469
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 3456;717531a6;0,6688;4,2462;5,9022;0,4655;0,4746;0,4655;0,7912;0,892;0,8467
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 2456;944a0078;0,7227;3,8643;5,4007;0,4237;0,4688;0,4224;0,8629;0,8334;0,8467
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 245;18368b90;0,7219;3,8592;5,4083;0,4237;0,4688;0,4224;0,8626;0,8334;0,8465
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 245;9ce67baf;0,722;3,8594;5,4078;0,4237;0,4688;0,4224;0,8626;0,8334;0,8465
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 245;bc6fca4e;0,7216;3,8626;5,4111;0,4237;0,4688;0,4224;0,8621;0,8334;0,8463
SARIMAXv2.4 (0, 0, 1)(0, 0, 2, 5) (RetLog) (MinMax) + 2356;e1dbee74;0,6531;4,2547;6,0404;0,4655;0,4918;0,4643;0,7784;0,9017;0,8462
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 2;4586b6e2;0,6583;4,3358;5,9952;0,4655;0,4918;0,4643;0,7776;0,9017;0,8458
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 235;1d1d3cbd;0,6515;4,2526;6,0541;0,4655;0,4918;0,4643;0,7773;0,9017;0,8457
SARIMAXv2.4 (0, 0, 1)(2, 0, 0, 5) (RetLog) (MinMax) + 126;0e990be2;0,6636;4,4154;5,9486;0,4655;0,4918;0,4643;0,7772;0,9017;0,8456
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 4;6835f587;0,6572;4,2348;6,0046;0,4576;0,5;0,4563;0,7828;0,8963;0,8452
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 4;1509df47;0,6572;4,2348;6,0046;0,4576;0,5;0,4563;0,7828;0,8963;0,8452
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 4;44ee4b0f;0,6572;4,2348;6,0046;0,4576;0,5;0,4563;0,7828;0,8963;0,8452
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 46;cdcec2a7;0,6908;4,064;5,7024;0,4483;0,4667;0,4476;0,8209;0,8644;0,8448
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 46;205cf95e;0,6911;4,0727;5,6996;0,4483;0,4667;0,4476;0,8206;0,8644;0,8447
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 45;ddae2068;0,6812;4,1357;5,7902;0,4483;0,4839;0,4464;0,8083;0,8741;0,8445
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 12;38e0bb78;0,6589;4,4368;5,9893;0,4655;0,4918;0,4643;0,7723;0,9017;0,8435
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 1236;8f23f98a;0,6563;4,4039;6,0125;0,4655;0,4918;0,4643;0,7721;0,9017;0,8434
SARIMAXv2.4 (3, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 245;57bb5d8b;0,679;4,1495;5,8106;0,4483;0,4839;0,4464;0,8055;0,8741;0,8432
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (MinMax) + 234;a53f1986;0,7156;3,8897;5,4694;0,4237;0,4688;0,4224;0,8546;0,8334;0,8429
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) + 234;20c3e8a4;0,7156;3,8897;5,4694;0,4237;0,4688;0,4224;0,8546;0,8334;0,8429
SARIMAXv2.4 (0, 1, 0)(1, 0, 0, 5) (YeoJohnson) (Standard) + 234;0f887971;0,7152;3,8927;5,4738;0,4237;0,4688;0,4224;0,854;0,8334;0,8426
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 456;5a7007cd;0,6871;4,0992;5,7368;0,4483;0,4667;0,4476;0,8155;0,8644;0,8424
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 245;917facb1;0,6761;4,153;5,837;0,4483;0,4839;0,4464;0,8029;0,8741;0,842
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (Standard) + 456;bdaed60a;0,6502;4,2623;6,0659;0,4576;0,5;0,4563;0,7757;0,8963;0,842
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 456;6b154495;0,6502;4,2623;6,0659;0,4576;0,5;0,4563;0,7757;0,8963;0,842
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 456;7c9a713f;0,6502;4,2623;6,0659;0,4576;0,5;0,4563;0,7757;0,8963;0,842
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 456;0b9d860f;0,6866;4,1055;5,7412;0,4483;0,4667;0,4476;0,8147;0,8644;0,842
SARIMAXv2.4 (1, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 124;6433c753;0,6539;4,4425;6,0332;0,4655;0,4918;0,4643;0,7681;0,9017;0,8416
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 26;0c5078da;0,6596;4,3192;5,9839;0,4655;0,4746;0,4655;0,7796;0,892;0,8414
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 6;b0ce2bc2;0,4051;6,1005;7,9099;0,569;0,5763;0,569;0,5389;1,088;0,8409
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 45;dce87c79;0,6462;4,2629;6,1007;0,4576;0,5;0,4563;0,7725;0,8963;0,8406
SARIMAXv2.4 (0, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 1246;137b32a0;0,6522;4,4574;6,0485;0,4655;0,4918;0,4643;0,7659;0,9017;0,8406
SARIMAXv2.4 (0, 1, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 45;a23d9284;0,6462;4,2627;6,1005;0,4576;0,5;0,4563;0,7726;0,8963;0,8406
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 45;4e1fb146;0,6462;4,2629;6,1007;0,4576;0,5;0,4563;0,7725;0,8963;0,8406
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) + 34;c01db1d2;0,7095;4,0574;5,5281;0,4237;0,4848;0,4218;0,8375;0,8428;0,8404
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 34;ae3303ea;0,7095;4,0575;5,5281;0,4237;0,4848;0,4218;0,8374;0,8428;0,8404
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 34;ccd5caeb;0,7095;4,057;5,5275;0,4237;0,4848;0,4218;0,8375;0,8428;0,8404
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) + 345;9aa10318;0,7075;4,0589;5,5471;0,4237;0,4848;0,4218;0,8356;0,8428;0,8395
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (MinMax) + 345;32f22d2f;0,7075;4,0589;5,5471;0,4237;0,4848;0,4218;0,8356;0,8428;0,8395
SARIMAXv2.4 (0, 1, 0)(0, 0, 0, 5) (Log) (Standard) + 345;1bc0174a;0,7075;4,0589;5,5471;0,4237;0,4848;0,4218;0,8356;0,8428;0,8395
SARIMAXv2.4 (3, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 26;c1c95770;0,6821;4,1399;5,7826;0,4483;0,4667;0,4476;0,8087;0,8644;0,8393
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 26;08d9172c;0,6785;4,1603;5,8154;0,4483;0,4667;0,4476;0,8044;0,8644;0,8374
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 34;c8903256;0,6835;4,2328;5,7692;0,4483;0,4667;0,4476;0,8041;0,8644;0,8373
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 34;0c61d151;0,6835;4,2381;5,77;0,4483;0,4667;0,4476;0,8037;0,8644;0,8371
SARIMAXv2.4 (0, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 236;4e07327e;0,6359;4,38;6,1883;0,4655;0,4918;0,4643;0,7579;0,9017;0,837
SARIMAXv2.4 (3, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 2345;ce5d8305;0,6796;4,2074;5,805;0,4483;0,4667;0,4476;0,8024;0,8644;0,8365
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) + 36;ed66c083;0,6685;4,0661;5,9052;0,4483;0,4667;0,4476;0,8024;0,8644;0,8365
SARIMAXv2.4 (2, 0, 3)(1, 0, 0, 5) (RetLog) (Standard) + 23456;55aacf69;0,6798;4,2124;5,8035;0,4483;0,4667;0,4476;0,8022;0,8644;0,8364
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) (Standard) + 36;42875832;0,6686;4,0796;5,9041;0,4483;0,4667;0,4476;0,8016;0,8644;0,8362
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 1356;6d9633f6;0,6531;4,8894;6,0403;0,4828;0,4643;0,4845;0,7449;0,9093;0,8353
SARIMAXv2.4 (0, 1, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 3456;6328a187;0,6381;4,3686;6,1697;0,4576;0,5;0,4563;0,7602;0,8963;0,8351
SARIMAXv2.4 (1, 0, 0)(1, 0, 0, 5) (RetLog) (MinMax) + 123456;157527fa;0,6687;4,3173;5,9029;0,4483;0,4839;0,4464;0,7869;0,8741;0,8349
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 2345;9e5bb316;0,6761;4,22;5,8371;0,4483;0,4667;0,4476;0,7987;0,8644;0,8349
SARIMAXv2.4 (0, 0, 1)(2, 0, 0, 5) (RetLog) (MinMax) + 1235;862505a4;0,6667;4,2902;5,9205;0,4483;0,4839;0,4464;0,787;0,8741;0,8349
SARIMAXv2.4 (2, 0, 3)(1, 0, 0, 5) (RetLog) (Standard) + 2346;71dc928d;0,6771;4,2362;5,8274;0,4483;0,4667;0,4476;0,7986;0,8644;0,8348
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 1245;14dd559a;0,6678;4,3152;5,9112;0,4483;0,4839;0,4464;0,7863;0,8741;0,8346
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 23456;32428be1;0,6761;4,2304;5,8366;0,4483;0,4667;0,4476;0,7981;0,8644;0,8346
SARIMAXv2.4 (3, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 234;9d6f635a;0,6763;4,2359;5,8344;0,4483;0,4667;0,4476;0,798;0,8644;0,8345
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 3456;024b4fe4;0,6788;4,279;5,8123;0,4483;0,4667;0,4476;0,7974;0,8644;0,8342
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 3456;875c62de;0,6786;4,2805;5,8139;0,4483;0,4667;0,4476;0,7971;0,8644;0,8341
SARIMAXv2.4 (2, 0, 3)(0, 0, 0, 5) (RetLog) (Standard) + 235;271f4935;0,669;4,1648;5,9006;0,4483;0,4667;0,4476;0,7964;0,8644;0,8338
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) + 345;1d215b5a;0,6347;4,377;6,1991;0,4576;0,5;0,4563;0,7571;0,8963;0,8337
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 12345;1840d81e;0,6661;4,3235;5,9264;0,4483;0,4839;0,4464;0,7845;0,8741;0,8337
SARIMAXv2.4 (1, 1, 0)(0, 0, 0, 5) (YeoJohnson) (MinMax) + 345;8e24ddc9;0,6347;4,377;6,1991;0,4576;0,5;0,4563;0,7571;0,8963;0,8337
SARIMAXv2.4 (0, 1, 1)(0, 0, 0, 5) (YeoJohnson) (Standard) + 345;6656606d;0,6347;4,3771;6,1991;0,4576;0,5;0,4563;0,7571;0,8963;0,8337
SARIMAXv2.4 (2, 0, 3)(1, 0, 0, 5) (RetLog) (Standard) + 2356;8c125885;0,669;4,1705;5,9004;0,4483;0,4667;0,4476;0,7961;0,8644;0,8337
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 234;216b08d2;0,6734;4,2446;5,861;0,4483;0,4667;0,4476;0,7951;0,8644;0,8332
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 2346;22b2b5f0;0,6736;4,2523;5,8593;0,4483;0,4667;0,4476;0,7947;0,8644;0,8331
SARIMAXv2.4 (3, 0, 2)(0, 0, 0, 5) (RetLog) (Standard) + 23;3020eabc;0,667;4,1936;5,9185;0,4483;0,4667;0,4476;0,793;0,8644;0,8323
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 235;ed56c599;0,6648;4,1787;5,9379;0,4483;0,4667;0,4476;0,7922;0,8644;0,8319
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 2356;5bdb0372;0,665;4,1863;5,9356;0,4483;0,4667;0,4476;0,7919;0,8644;0,8318
SARIMAXv2.4 (3, 0, 0)(0, 0, 1, 5) (RetLog) (MinMax) + 234;8f8236d8;0,6565;4,289;6,0105;0,4483;0,4839;0,4464;0,779;0,8741;0,8313
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) (Standard) + 356;3a5b336f;0,6615;4,1601;5,9669;0,4483;0,4667;0,4476;0,7908;0,8644;0,8313
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) + 356;dabec675;0,6613;4,1598;5,9686;0,4483;0,4667;0,4476;0,7907;0,8644;0,8312
SARIMAXv2.4 (3, 0, 1)(0, 0, 0, 5) (RetLog) (Standard) + 236;d3c4ba03;0,6656;4,2241;5,9305;0,4483;0,4667;0,4476;0,7901;0,8644;0,831
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 56;3bfcdec9;0,6445;4,527;6,1148;0,4655;0,4746;0,4655;0,7563;0,892;0,8309
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 356;42b2be10;0,6265;4,3037;6,2678;0,4655;0,4746;0,4655;0,7554;0,892;0,8305
SARIMAXv2.4 (1, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 346;e6236550;0,6094;4,7012;6,4098;0,4828;0,4828;0,4833;0,7214;0,9197;0,8305
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 35;a0ca642b;0,6589;4,1576;5,9896;0,4483;0,4667;0,4476;0,7889;0,8644;0,8304
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 35;a3ae5c77;0,6584;4,1576;5,9936;0,4483;0,4667;0,4476;0,7886;0,8644;0,8303
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 23;bec9fb3d;0,6624;4,2106;5,9592;0,4483;0,4667;0,4476;0,7883;0,8644;0,8302
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 236;1883163b;0,6627;4,2166;5,956;0,4483;0,4667;0,4476;0,7882;0,8644;0,8301
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 4;40468d16;0,6897;4,0636;5,7127;0,431;0,459;0,4298;0,82;0,837;0,8294
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 4;c18ae4a0;0,69;4,0774;5,7098;0,431;0,459;0,4298;0,8194;0,837;0,8291
SARIMAXv2.4 (1, 0, 1)(1, 0, 0, 5) (RetLog) (MinMax) + 1256;221eee5a;0,6685;4,3472;5,9048;0,4483;0,4667;0,4476;0,785;0,8644;0,8287
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 125;c987c22c;0,6675;4,3451;5,9132;0,4483;0,4667;0,4476;0,7844;0,8644;0,8284
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 12346;7bc8024c;0,656;4,4121;6,0152;0,4483;0,4839;0,4464;0,7714;0,8741;0,8279
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) (Standard) + 1235;f1ce9c89;0,6922;4,1519;5,6902;0,431;0,459;0,4298;0,8163;0,837;0,8277
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 45;81b39d9f;0,6861;4,1034;5,7455;0,431;0,459;0,4298;0,8144;0,837;0,8268
SARIMAXv2.4 (1, 0, 0)(1, 0, 0, 5) (RetLog) (MinMax) + 1234;461438c1;0,6526;4,415;6,0447;0,4483;0,4839;0,4464;0,7686;0,8741;0,8266
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 45;a8b10952;0,6857;4,1098;5,7499;0,431;0,459;0,4298;0,8136;0,837;0,8265
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 123;d6b98586;0,6505;4,4269;6,0626;0,4483;0,4839;0,4464;0,7664;0,8741;0,8256
SARIMAXv2.4 (1, 0, 1)(0, 0, 0, 5) (RetLog) + 12;b7fdd087;0,6882;4,1976;5,7268;0,431;0,459;0,4298;0,8101;0,837;0,8249
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) + 12356;f125dd8a;0,6821;4,1922;5,7825;0,431;0,459;0,4298;0,8054;0,837;0,8228
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) + 1235;da7cdd8a;0,6818;4,194;5,7851;0,431;0,459;0,4298;0,805;0,837;0,8226
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 5;c777dcfa;0,6369;4,8178;6,1802;0,4655;0,4746;0,4655;0,7359;0,892;0,8217
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 4;d1ec3293;0,5829;5,249;6,6231;0,4828;0,5161;0,481;0,6785;0,9384;0,8215
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) + 123;d9b23e7e;0,6804;4,2158;5,7976;0,431;0,459;0,4298;0,8025;0,837;0,8215
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 3;818019;0,6653;4,0607;5,9333;0,431;0,459;0,4298;0,8003;0,837;0,8205
SARIMAXv2.4 (0, 0, 1)(0, 0, 1, 5) (RetLog) (MinMax) + 23;30e885f4;0,6325;4,4092;6,2168;0,4483;0,4839;0,4464;0,7537;0,8741;0,8199
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 345;a3d26234;0,6782;4,2797;5,8175;0,431;0,459;0,4298;0,7969;0,837;0,8189
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 345;0fa98f5b;0,6779;4,2811;5,82;0,431;0,459;0,4298;0,7966;0,837;0,8188
SARIMAXv2.4 (1, 0, 2)(0, 0, 0, 5) (RetLog) (MinMax) + 2345;b5db7fb5;0,6695;4,2024;5,896;0,431;0,459;0,4298;0,7945;0,837;0,8179
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) + 346;468161a0;0,6846;4,2241;5,7595;0,431;0,4407;0,431;0,8055;0,8267;0,8171
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 346;2945d3ed;0,6842;4,2356;5,7636;0,431;0,4407;0,431;0,8044;0,8267;0,8167
SARIMAXv2.4 (1, 0, 1)(0, 0, 2, 5) (RetLog) (MinMax) + 135;3b5e46ac;0,656;4,8249;6,0152;0,4655;0,4364;0,4679;0,7502;0,8704;0,8163
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (MinMax) + 36;6de6dd3e;0,5316;5,0152;7,0186;0,5;0,4912;0,5012;0,6542;0,9477;0,8156
SARIMAXv2.4 (0, 0, 1)(0, 0, 0, 5) (RetLog) (MinMax) + 345;c0da621a;0,6621;4,2507;5,9619;0,431;0,459;0,4298;0,7856;0,837;0,8139
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 12;d88704c4;0,7017;4,1337;5,6015;0,4138;0,4333;0,4131;0,8256;0,7994;0,8112
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 126;0397e950;0,7014;4,1356;5,6042;0,4138;0,4333;0,4131;0,8253;0,7994;0,8111
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 123;891cc8f2;0,6894;4,1821;5,7153;0,4138;0,4516;0,4119;0,8121;0,8097;0,8108
SARIMAXv2.4 (1, 0, 1)(1, 0, 1, 5) (RetLog) (MinMax) + 1456;98a337cc;0,6453;4,9236;6,1082;0,4655;0,4364;0,4679;0,7373;0,8704;0,8105
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 125;0a6c1d7a;0,6983;4,1339;5,6335;0,4138;0,4333;0,4131;0,8227;0,7994;0,8099
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 1256;e25611ab;0,6979;4,1376;5,6369;0,4138;0,4333;0,4131;0,8221;0,7994;0,8096
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) (Standard) + 5;e9211d5a;0,6009;4,534;6,4791;0,4407;0,5075;0,4385;0,724;0,8783;0,8088
SARIMAXv2.4 (3, 1, 0)(0, 0, 1, 5) + 5;8b18105d;0,6007;4,5362;6,4811;0,4407;0,5075;0,4385;0,7237;0,8783;0,8087
SARIMAXv2.4 (3, 1, 0)(1, 0, 0, 5) (MinMax) + 5;aff1ab75;0,5994;4,5392;6,4914;0,4407;0,5075;0,4385;0,7226;0,8783;0,8082
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) + 1236;a7e5e695;0,6808;4,2136;5,7945;0,4138;0,4516;0,4119;0,803;0,8097;0,8067
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 12456;bbc8db50;0,683;4,2458;5,7744;0,4138;0,4516;0,4119;0,8028;0,8097;0,8066
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 1245;1ce16ed7;0,6829;4,245;5,7747;0,4138;0,4516;0,4119;0,8028;0,8097;0,8066
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 124;5a62c59e;0,6811;4,2669;5,7915;0,4138;0,4516;0,4119;0,8;0,8097;0,8053
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 1246;7e150fdd;0,6812;4,2675;5,7909;0,4138;0,4516;0,4119;0,8;0,8097;0,8053
SARIMAXv2.4 (2, 0, 0)(0, 0, 0, 5) (RetLog) (Standard) + 3;ee948ee1;0,6657;4,0812;5,9297;0,4138;0,4516;0,4119;0,7992;0,8097;0,805
SARIMAXv2.4 (3, 0, 0)(0, 0, 0, 5) (RetLog) + 126;34cdf373;0,6887;4,1977;5,7217;0,4138;0,4333;0,4131;0,8106;0,7994;0,8044
SARIMAXv2.4 (3, 0, 3)(0, 0, 0, 5) (RetLog) + 125;f090d6f7;0,6857;4,1955;5,7493;0,4138;0,4333;0,4131;0,8082;0,7994;0,8034
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 12456;c8bd3e9c;0,6741;4,2808;5,855;0,4138;0,4516;0,4119;0,7934;0,8097;0,8024
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 1245;9b8b390c;0,6739;4,2789;5,8565;0,4138;0,4516;0,4119;0,7934;0,8097;0,8024
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 1246;c38d5227;0,672;4,3034;5,8738;0,4138;0,4516;0,4119;0,7904;0,8097;0,801
SARIMAXv2.4 (1, 0, 0)(0, 0, 0, 5) (RetLog) + 124;54c01797;0,6717;4,3018;5,8763;0,4138;0,4516;0,4119;0,7902;0,8097;0,801
